,group,기준일자,행정동명,카운트,평균,편차,최소,25%,50%,75%,최대
13064,3,2022-06-24,시흥동,25.0,5.28,2.47521042876493,3.0,4.0,4.0,7.0,12.0
13065,3,2022-06-24,신갈동,243.0,6.049382716049383,3.9591965372650755,3.0,3.0,4.0,7.5,21.0
13066,3,2022-06-24,신길6동,2.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
13067,3,2022-06-24,신길동,2.0,7.0,4.242640687119285,4.0,5.5,7.0,8.5,10.0
13068,3,2022-06-24,신대방1동,2.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
13069,3,2022-06-24,신대방2동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13070,3,2022-06-24,신둔면,7.0,6.857142857142857,3.9339789623472154,3.0,5.0,6.0,7.0,15.0
13071,3,2022-06-24,신백동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13072,3,2022-06-24,신봉동,210.0,6.414285714285715,4.8483989084431816,3.0,3.25,4.0,8.0,42.0
13073,3,2022-06-24,신사동,15.0,9.266666666666667,8.250252521387855,3.0,4.0,8.0,9.5,34.0
13074,3,2022-06-24,신성동,18.0,5.277777777777778,2.5159621140782553,3.0,3.0,4.0,7.75,11.0
13075,3,2022-06-24,신수동,3.0,3.6666666666666665,0.5773502691896258,3.0,3.5,4.0,4.0,4.0
13076,3,2022-06-24,신안동,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
13077,3,2022-06-24,신장1동,5.0,4.2,0.44721359549995787,4.0,4.0,4.0,4.0,5.0
13078,3,2022-06-24,신장2동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13079,3,2022-06-24,신장동,11.0,5.636363636363637,3.07482445914323,3.0,3.0,5.0,7.5,12.0
13080,3,2022-06-24,신중동,2.0,7.0,0.0,7.0,7.0,7.0,7.0,7.0
13081,3,2022-06-24,신창면,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13082,3,2022-06-24,신촌동,7.0,4.857142857142857,1.9518001458970664,3.0,4.0,4.0,5.0,9.0
13083,3,2022-06-24,신흥1동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13084,3,2022-06-24,신흥2동,3.0,3.3333333333333335,0.5773502691896258,3.0,3.0,3.0,3.5,4.0
13085,3,2022-06-24,신흥3동,2.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
13086,3,2022-06-24,신흥동,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
13087,3,2022-06-24,아현동,7.0,7.142857142857143,4.488079449258573,3.0,3.5,7.0,9.0,15.0
13088,3,2022-06-24,안성2동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13089,3,2022-06-24,안성3동,2.0,3.5,0.7071067811865476,3.0,3.25,3.5,3.75,4.0
13090,3,2022-06-24,안양1동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13091,3,2022-06-24,안양7동,4.0,3.5,0.5773502691896257,3.0,3.0,3.5,4.0,4.0
13092,3,2022-06-24,안중읍,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13093,3,2022-06-24,암사2동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13094,3,2022-06-24,압구정동,4.0,5.0,2.8284271247461903,3.0,3.0,4.0,6.0,9.0
13095,3,2022-06-24,야탑1동,33.0,5.818181818181818,4.011347540529129,3.0,3.0,4.0,8.0,20.0
13096,3,2022-06-24,야탑2동,21.0,5.9523809523809526,4.609513970867107,3.0,4.0,4.0,6.0,21.0
13097,3,2022-06-24,야탑3동,6.0,5.5,2.949576240750525,3.0,3.0,5.0,7.0,10.0
13098,3,2022-06-24,양감면,3.0,5.0,3.4641016151377544,3.0,3.0,3.0,6.0,9.0
13099,3,2022-06-24,양성면,12.0,4.5,2.9076701075853593,3.0,3.0,3.0,4.5,13.0
13100,3,2022-06-24,양재1동,17.0,5.411764705882353,2.807552838536876,3.0,4.0,4.0,7.0,12.0
13101,3,2022-06-24,양재2동,51.0,5.450980392156863,3.8226363964687833,3.0,3.0,4.0,7.0,19.0
13102,3,2022-06-24,양지면,190.0,6.073684210526316,4.437078273307005,3.0,3.0,4.0,8.0,27.0
13103,3,2022-06-24,여의동,47.0,7.9787234042553195,5.227391741761051,3.0,4.0,5.0,9.5,24.0
13104,3,2022-06-24,여흥동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13105,3,2022-06-24,역삼1동,77.0,6.935064935064935,4.9106159500500395,3.0,4.0,5.0,9.0,30.0
13106,3,2022-06-24,역삼2동,14.0,5.857142857142857,4.312007258041966,3.0,3.0,4.5,6.75,19.0
13107,3,2022-06-24,역삼동,289.0,5.996539792387543,3.8599603030271945,3.0,3.0,4.0,8.0,20.0
13108,3,2022-06-24,연남동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13109,3,2022-06-24,연무동,13.0,4.0,1.4142135623730951,3.0,3.0,3.0,6.0,6.0
13110,3,2022-06-24,연성동,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
13111,3,2022-06-24,연수동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13112,3,2022-06-24,영덕1동,148.0,5.736486486486487,4.005712734335829,3.0,3.0,4.5,6.0,23.0
13113,3,2022-06-24,영덕2동,123.0,6.121951219512195,4.356237972871717,3.0,3.0,3.0,9.0,20.0
13114,3,2022-06-24,영등포동,8.0,6.75,5.522680508593631,3.0,3.0,4.5,7.75,19.0
13115,3,2022-06-24,영랑동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13116,3,2022-06-24,영인면,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13117,3,2022-06-24,영종1동,3.0,8.0,1.7320508075688772,7.0,7.0,7.0,8.5,10.0
13118,3,2022-06-24,영통1동,23.0,6.043478260869565,4.35345485447598,3.0,3.0,4.0,7.0,19.0
13119,3,2022-06-24,영통2동,23.0,6.478260869565218,4.262623660881675,3.0,3.5,4.0,8.0,21.0
13120,3,2022-06-24,영통3동,18.0,4.611111111111111,2.2787738934603277,3.0,3.0,3.5,5.0,11.0
13121,3,2022-06-24,영화동,5.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
13122,3,2022-06-24,오남읍,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13123,3,2022-06-24,오륜동,2.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
13124,3,2022-06-24,오성면,3.0,3.3333333333333335,0.5773502691896258,3.0,3.0,3.0,3.5,4.0
13125,3,2022-06-24,오송읍,6.0,6.0,3.3466401061363023,4.0,4.0,4.0,7.0,12.0
13126,3,2022-06-24,오전동,3.0,5.0,2.6457513110645907,3.0,3.5,4.0,6.0,8.0
13127,3,2022-06-24,오정동,2.0,5.0,2.8284271247461903,3.0,4.0,5.0,6.0,7.0
13128,3,2022-06-24,오창읍,3.0,3.6666666666666665,1.1547005383792515,3.0,3.0,3.0,4.0,5.0
13129,3,2022-06-24,오포읍,40.0,6.25,4.036690698439973,3.0,3.0,4.0,8.25,19.0
13130,3,2022-06-24,오학동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13131,3,2022-06-24,와부읍,2.0,3.5,0.7071067811865476,3.0,3.25,3.5,3.75,4.0
13132,3,2022-06-24,왕십리도선동,1.0,7.0,,7.0,7.0,7.0,7.0,7.0
13133,3,2022-06-24,용강동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13134,3,2022-06-24,용이동,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
13135,3,2022-06-24,우강면,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13136,3,2022-06-24,우만1동,10.0,6.5,2.9533408577782247,3.0,5.0,6.0,7.0,14.0
13137,3,2022-06-24,우만2동,17.0,6.411764705882353,4.078278183397556,3.0,3.0,6.0,10.0,17.0
13138,3,2022-06-24,우정읍,2.0,5.5,2.1213203435596424,4.0,4.75,5.5,6.25,7.0
13139,3,2022-06-24,운서동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13140,3,2022-06-24,운중동,17.0,7.470588235294118,4.665265896211377,3.0,4.0,5.0,9.0,17.0
13141,3,2022-06-24,웅천읍,6.0,10.833333333333334,6.3377177806105145,3.0,8.0,11.0,11.0,22.0
13142,3,2022-06-24,원곡면,15.0,4.866666666666666,1.8073922282301278,3.0,4.0,4.0,6.0,9.0
13143,3,2022-06-24,원남면,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13144,3,2022-06-24,원삼면,89.0,7.629213483146067,5.882141737481012,3.0,4.0,6.0,9.0,32.0
13145,3,2022-06-24,원천동,47.0,5.425531914893617,4.200127745733578,3.0,3.0,3.0,6.5,20.0
13146,3,2022-06-24,월곶동,2.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
13147,3,2022-06-24,위례동,15.0,4.666666666666667,2.3196879921559237,3.0,3.0,4.0,4.0,10.0
13148,3,2022-06-24,유림동,221.0,6.647058823529412,4.40788064320098,3.0,4.0,4.0,8.0,21.0
13149,3,2022-06-24,율면,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13150,3,2022-06-24,율천동,7.0,6.142857142857143,2.6095064302514777,3.0,4.0,7.0,7.5,10.0
13151,3,2022-06-24,은행1동,3.0,4.666666666666667,0.5773502691896258,4.0,4.5,5.0,5.0,5.0
13152,3,2022-06-24,은행2동,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
13153,3,2022-06-24,은행동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13154,3,2022-06-24,은현면,3.0,4.333333333333333,2.309401076758503,3.0,3.0,3.0,5.0,7.0
13155,3,2022-06-24,을지로동,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
13156,3,2022-06-24,응암1동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13157,3,2022-06-24,응암2동,4.0,7.75,2.5,5.0,6.5,7.5,8.75,11.0
13158,3,2022-06-24,의정부1동,2.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
13159,3,2022-06-24,이동,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
13160,3,2022-06-24,이동읍,200.0,6.16,4.3714928512744615,3.0,3.0,4.0,8.0,23.0
13161,3,2022-06-24,이매1동,13.0,4.615384615384615,2.534379001467011,3.0,3.0,4.0,4.0,10.0
13162,3,2022-06-24,이월면,4.0,5.25,2.8722813232690143,3.0,3.0,4.5,6.75,9.0
13163,3,2022-06-24,이촌1동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13164,3,2022-06-24,이화동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13165,3,2022-06-24,인계동,35.0,7.714285714285714,6.061311392621182,3.0,4.0,5.0,9.0,28.0
13166,3,2022-06-24,일동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13167,3,2022-06-24,일신동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13168,3,2022-06-24,일원2동,8.0,5.0,2.32992949004287,3.0,3.0,4.0,7.0,9.0
13169,3,2022-06-24,일원본동,2.0,3.5,0.7071067811865476,3.0,3.25,3.5,3.75,4.0
13170,3,2022-06-24,일죽면,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
13171,3,2022-06-24,자양2동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13172,3,2022-06-24,잠실2동,2.0,6.5,3.5355339059327378,4.0,5.25,6.5,7.75,9.0
13173,3,2022-06-24,잠실3동,2.0,6.0,2.8284271247461903,4.0,5.0,6.0,7.0,8.0
13174,3,2022-06-24,잠실6동,18.0,5.944444444444445,3.5225696206073973,3.0,4.0,4.0,8.0,17.0
13175,3,2022-06-24,잠실본동,9.0,5.666666666666667,2.0,5.0,5.0,5.0,5.0,11.0
13176,3,2022-06-24,잠원동,11.0,7.636363636363637,5.143398239932958,3.0,4.0,4.0,10.0,17.0
13177,3,2022-06-24,장기동,7.0,7.0,4.795831523312719,4.0,4.0,4.0,8.0,17.0
13178,3,2022-06-24,장안면,6.0,4.5,1.8708286933869707,3.0,3.25,4.0,4.75,8.0
13179,3,2022-06-24,장위2동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13180,3,2022-06-24,장위3동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13181,3,2022-06-24,장지동,6.0,4.333333333333333,0.816496580927726,3.0,4.0,4.5,5.0,5.0
13182,3,2022-06-24,장충동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13183,3,2022-06-24,장호원읍,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13184,3,2022-06-24,장흥면,1.0,7.0,,7.0,7.0,7.0,7.0,7.0
13185,3,2022-06-24,전민동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13186,3,2022-06-24,정남면,24.0,4.666666666666667,3.1161105448196524,3.0,3.0,3.0,4.25,14.0
13187,3,2022-06-24,정릉3동,3.0,7.0,2.6457513110645907,5.0,5.5,6.0,8.0,10.0
13188,3,2022-06-24,정릉4동,2.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
13189,3,2022-06-24,정선읍,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13190,3,2022-06-24,정왕1동,2.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
13191,3,2022-06-24,정왕2동,10.0,4.8,2.7406406388125952,3.0,3.0,3.0,6.5,11.0
13192,3,2022-06-24,정자1동,37.0,4.216216216216216,2.096758545087249,3.0,3.0,3.0,4.0,11.0
13193,3,2022-06-24,정자2동,8.0,4.125,0.8345229603962802,3.0,3.75,4.0,5.0,5.0
13194,3,2022-06-24,정자3동,9.0,6.444444444444445,4.245913067618999,3.0,4.0,4.0,8.0,16.0
13195,3,2022-06-24,정자동,19.0,6.631578947368421,3.8472288196367104,3.0,4.0,4.0,8.0,16.0
13196,3,2022-06-24,제기동,5.0,10.0,4.795831523312719,7.0,7.0,7.0,11.0,18.0
13197,3,2022-06-24,조원1동,4.0,4.5,1.9148542155126762,3.0,3.0,4.0,5.5,7.0
13198,3,2022-06-24,조원2동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13199,3,2022-06-24,조원동,4.0,14.0,10.801234497346433,4.0,7.75,11.5,17.75,29.0
13200,3,2022-06-24,종로1.2.3.4가동,29.0,6.551724137931035,5.666859844094508,3.0,4.0,4.0,8.0,24.0
13201,3,2022-06-24,종로5.6가동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13202,3,2022-06-24,죽전1동,276.0,6.880434782608695,4.93118254223286,3.0,4.0,4.0,9.0,42.0
13203,3,2022-06-24,죽전2동,125.0,6.36,4.326214168561013,3.0,4.0,4.0,8.0,24.0
13204,3,2022-06-24,중곡2동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13205,3,2022-06-24,중리동,5.0,4.2,1.6431676725154984,3.0,3.0,4.0,4.0,7.0
13206,3,2022-06-24,중앙동,207.0,6.72463768115942,4.700394709632397,3.0,3.0,4.0,9.0,24.0
13207,3,2022-06-24,지곡면,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13208,3,2022-06-24,지동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13209,3,2022-06-24,직산읍,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13210,3,2022-06-24,진안동,10.0,3.9,1.911950719959998,3.0,3.0,3.0,3.75,9.0
13211,3,2022-06-24,진위면,59.0,5.237288135593221,3.2607328510461095,3.0,3.0,4.0,6.0,18.0
13212,3,2022-06-24,진접읍,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13213,3,2022-06-24,진천읍,1.0,8.0,,8.0,8.0,8.0,8.0,8.0
13214,3,2022-06-24,창릉동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13215,3,2022-06-24,창신1동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13216,3,2022-06-24,천호2동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13217,3,2022-06-24,천호3동,3.0,7.333333333333333,2.8867513459481287,4.0,6.5,9.0,9.0,9.0
13218,3,2022-06-24,청계동,11.0,5.0,2.7202941017470885,3.0,3.0,4.0,6.0,11.0
13219,3,2022-06-24,청담동,15.0,5.533333333333333,2.2949219304078006,3.0,4.0,4.0,7.0,10.0
13220,3,2022-06-24,청북읍,13.0,5.384615384615385,3.548202867613912,3.0,4.0,4.0,6.0,16.0
13221,3,2022-06-24,초월읍,8.0,6.625,4.240535680446853,3.0,3.75,6.0,7.25,16.0
13222,3,2022-06-24,초이동,3.0,4.333333333333333,2.309401076758503,3.0,3.0,3.0,5.0,7.0
13223,3,2022-06-24,초지동,17.0,4.411764705882353,2.476358807034326,3.0,3.0,3.0,4.0,10.0
13224,3,2022-06-24,초평동,4.0,8.5,7.54983443527075,3.0,3.0,6.0,11.5,19.0
13225,3,2022-06-24,춘궁동,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
13226,3,2022-06-24,충현동,4.0,7.25,4.645786621588784,3.0,3.75,6.5,10.0,13.0
13227,3,2022-06-24,칠금.금릉동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13228,3,2022-06-24,탄벌동,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
13229,3,2022-06-24,탕정면,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13230,3,2022-06-24,태평1동,2.0,6.5,3.5355339059327378,4.0,5.25,6.5,7.75,9.0
13231,3,2022-06-24,파장동,3.0,3.3333333333333335,0.5773502691896258,3.0,3.0,3.0,3.5,4.0
13232,3,2022-06-24,판교동,10.0,5.4,3.470510689285432,3.0,3.25,4.0,6.25,14.0
13233,3,2022-06-24,팔탄면,2.0,3.5,0.7071067811865476,3.0,3.25,3.5,3.75,4.0
13234,3,2022-06-24,팽성읍,4.0,3.75,0.5,3.0,3.75,4.0,4.0,4.0
13235,3,2022-06-24,평동,27.0,4.925925925925926,2.4167035069399474,3.0,3.0,4.0,7.0,12.0
13236,3,2022-06-24,평안동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13237,3,2022-06-24,평창동,6.0,3.6666666666666665,1.632993161855452,3.0,3.0,3.0,3.0,7.0
13238,3,2022-06-24,평촌동,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
13239,3,2022-06-24,포곡읍,264.0,6.431818181818182,7.870330464765194,3.0,3.0,4.0,7.0,93.0
13240,3,2022-06-24,포승읍,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13241,3,2022-06-24,풍납2동,8.0,9.875,4.38951673226759,4.0,7.0,11.0,12.0,17.0
13242,3,2022-06-24,풍덕천1동,216.0,6.546296296296297,4.186099387167251,3.0,4.0,4.0,9.0,24.0
13243,3,2022-06-24,풍덕천2동,226.0,5.597345132743363,3.5567515810417336,3.0,3.0,4.0,7.0,24.0
13244,3,2022-06-24,풍무동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13245,3,2022-06-24,풍산동,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
13246,3,2022-06-24,필동,4.0,7.75,4.573474244670748,3.0,6.0,7.0,8.75,14.0
13247,3,2022-06-24,하대원동,2.0,3.5,0.7071067811865476,3.0,3.25,3.5,3.75,4.0
13248,3,2022-06-24,학익2동,3.0,5.333333333333333,2.309401076758503,4.0,4.0,4.0,6.0,8.0
13249,3,2022-06-24,한강로동,11.0,7.363636363636363,6.054299749314156,3.0,3.0,7.0,7.0,19.0
13250,3,2022-06-24,한남동,2.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
13251,3,2022-06-24,합정동,2.0,5.5,2.1213203435596424,4.0,4.75,5.5,6.25,7.0
13252,3,2022-06-24,해양동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13253,3,2022-06-24,행궁동,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
13254,3,2022-06-24,행주동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13255,3,2022-06-24,향남읍,9.0,6.444444444444445,4.18661889569349,3.0,4.0,4.0,8.0,16.0
13256,3,2022-06-24,현도면,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13257,3,2022-06-24,혜화동,2.0,4.5,2.1213203435596424,3.0,3.75,4.5,5.25,6.0
13258,3,2022-06-24,호계1동,9.0,5.444444444444445,1.8782379449307742,3.0,4.0,6.0,6.0,9.0
13259,3,2022-06-24,호계2동,7.0,5.571428571428571,3.9940431835899015,3.0,3.0,4.0,6.0,14.0
13260,3,2022-06-24,호매실동,3.0,6.0,1.7320508075688772,5.0,5.0,5.0,6.5,8.0
13261,3,2022-06-24,호법면,21.0,5.142857142857143,3.1350552512789034,3.0,3.0,4.0,5.0,14.0
13262,3,2022-06-24,홍성읍,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
13263,3,2022-06-24,화도읍,9.0,7.0,2.958039891549808,3.0,6.0,7.0,9.0,11.0
13264,3,2022-06-24,화산동,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
13265,3,2022-06-24,화서1동,1.0,8.0,,8.0,8.0,8.0,8.0,8.0
13266,3,2022-06-24,화수2동,3.0,3.3333333333333335,0.5773502691896258,3.0,3.0,3.0,3.5,4.0
13267,3,2022-06-24,회기동,2.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
13268,3,2022-06-24,회현동,17.0,5.882352941176471,3.672232851773844,3.0,4.0,4.0,8.0,16.0
13269,3,2022-06-24,후평1동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13270,3,2022-06-25,가남읍,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13271,3,2022-06-25,가락2동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13272,3,2022-06-25,가락본동,3.0,5.333333333333333,3.214550253664318,3.0,3.5,4.0,6.5,9.0
13273,3,2022-06-25,가산동,16.0,4.75,2.594866727470475,3.0,3.0,3.0,5.5,11.0
13274,3,2022-06-25,가양1동,21.0,4.238095238095238,1.4108423691100969,3.0,3.0,4.0,4.0,8.0
13275,3,2022-06-25,가양2동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13276,3,2022-06-25,가양3동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13277,3,2022-06-25,갈현동,2.0,3.5,0.7071067811865476,3.0,3.25,3.5,3.75,4.0
13278,3,2022-06-25,감북동,4.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
13279,3,2022-06-25,감일동,4.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
13280,3,2022-06-25,강서2동,4.0,6.0,4.0,4.0,4.0,4.0,6.0,12.0
13281,3,2022-06-25,강일동,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
13282,3,2022-06-25,강천면,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13283,3,2022-06-25,개군면,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13284,3,2022-06-25,개봉1동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13285,3,2022-06-25,개봉2동,2.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
13286,3,2022-06-25,개포4동,7.0,5.142857142857143,3.338091841585121,3.0,3.0,4.0,5.5,12.0
13287,3,2022-06-25,거여1동,1.0,8.0,,8.0,8.0,8.0,8.0,8.0
13288,3,2022-06-25,검암경서동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13289,3,2022-06-25,경안동,5.0,5.4,2.701851217221259,3.0,4.0,5.0,5.0,10.0
13290,3,2022-06-25,고덕면,13.0,3.769230769230769,0.7250110520819841,3.0,3.0,4.0,4.0,5.0
13291,3,2022-06-25,고등동,5.0,4.6,2.6076809620810595,3.0,3.0,3.0,5.0,9.0
13292,3,2022-06-25,고천동,3.0,4.666666666666667,2.0816659994661326,3.0,3.5,4.0,5.5,7.0
13293,3,2022-06-25,고촌읍,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
13294,3,2022-06-25,곡선동,10.0,3.8,0.9189365834726815,3.0,3.0,3.5,4.75,5.0
13295,3,2022-06-25,곤지암읍,11.0,6.090909090909091,4.060900034587049,3.0,3.5,4.0,8.5,16.0
13296,3,2022-06-25,공덕동,7.0,7.571428571428571,3.9096949095440023,4.0,4.5,7.0,9.0,15.0
13297,3,2022-06-25,공도읍,6.0,4.666666666666667,3.1411250638372654,3.0,3.0,3.5,4.0,11.0
13298,3,2022-06-25,관고동,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13299,3,2022-06-25,관양1동,2.0,9.0,2.8284271247461903,7.0,8.0,9.0,10.0,11.0
13300,3,2022-06-25,관양2동,23.0,6.956521739130435,5.950387770936103,3.0,3.0,4.0,10.0,23.0
13301,3,2022-06-25,광교1동,27.0,5.37037037037037,3.0400929660398943,3.0,3.0,4.0,7.0,15.0
13302,3,2022-06-25,광교2동,45.0,7.7555555555555555,4.498260045211196,3.0,4.0,7.0,11.0,24.0
13303,3,2022-06-25,광남1동,10.0,4.6,2.7568097504180447,3.0,3.0,4.0,4.0,12.0
13304,3,2022-06-25,광남2동,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
13305,3,2022-06-25,광덕면,2.0,7.0,5.656854249492381,3.0,5.0,7.0,9.0,11.0
13306,3,2022-06-25,광정동,2.0,6.0,2.8284271247461903,4.0,5.0,6.0,7.0,8.0
13307,3,2022-06-25,광탄면,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13308,3,2022-06-25,광혜원면,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
13309,3,2022-06-25,광희동,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
13310,3,2022-06-25,교하동,11.0,5.545454545454546,5.027198750072178,3.0,3.0,3.0,6.0,20.0
13311,3,2022-06-25,구갈동,286.0,5.468531468531468,3.74503965885205,3.0,3.0,3.0,7.0,22.0
13312,3,2022-06-25,구로2동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13313,3,2022-06-25,구로3동,12.0,3.6666666666666665,1.0730867399773196,3.0,3.0,3.0,4.25,6.0
13314,3,2022-06-25,구로5동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13315,3,2022-06-25,구미1동,10.0,6.1,3.9846929339382946,3.0,3.25,4.5,8.0,15.0
13316,3,2022-06-25,구미동,59.0,6.254237288135593,3.5651242679844737,3.0,4.0,5.0,9.0,15.0
13317,3,2022-06-25,구성동,207.0,6.4396135265700485,4.450916328194998,3.0,3.0,4.0,8.0,24.0
13318,3,2022-06-25,구월3동,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13319,3,2022-06-25,구의1동,2.0,5.0,2.8284271247461903,3.0,4.0,5.0,6.0,7.0
13320,3,2022-06-25,군남면,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
13321,3,2022-06-25,군자동,2.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
13322,3,2022-06-25,군포1동,9.0,4.111111111111111,2.2607766610417563,3.0,3.0,3.0,4.0,10.0
13323,3,2022-06-25,궁내동,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
13324,3,2022-06-25,권선1동,6.0,4.666666666666667,1.9663841605003503,3.0,3.25,4.0,5.5,8.0
13325,3,2022-06-25,권선2동,6.0,6.0,4.6475800154489,3.0,3.25,4.0,6.25,15.0
13326,3,2022-06-25,금곡동,38.0,4.7631578947368425,3.0263188818092925,3.0,3.0,4.0,4.0,17.0
13327,3,2022-06-25,금광2동,2.0,7.0,0.0,7.0,7.0,7.0,7.0,7.0
13328,3,2022-06-25,금광면,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
13329,3,2022-06-25,금정동,10.0,6.8,5.00666222813829,3.0,3.0,4.0,10.0,15.0
13330,3,2022-06-25,금학동,4.0,5.75,3.4034296427770228,3.0,3.0,5.0,7.75,10.0
13331,3,2022-06-25,금호4가동,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
